data,variable,correlation_true,mutual_info,unpriv_prob_pos,unpriv_unbalance,priv_unbalance,statistical_parity,equal_opportunity,average_odds,skew_var,gini,simpson,shannon,ir,pos_prob
compas,c_charge_desc=Traffick_Oxycodone_____4g><14g,-0.0364504150230707,0.0009706349138429,0.5495934959349593,0.998671367244646,1.8171091445427727,1.0,1.0,0.0,24.81934729198172,0.1124729438354585,8.460496943970178e-05,0.9987082271055928,0.0015278959669203,0.4504065040650407
compas,c_charge_desc=Trespass_Other_Struct_Conve,0.0446089916708338,0.0012990658436362,0.551219512195122,1.001626016260163,0.0,1.0,1.0,1.0,24.81934729198171,0.1124729438354585,8.460496943970178e-05,0.9987082271055928,0.0015278959669203,0.551219512195122
compas,c_charge_desc=Trespass_Private_Property,0.0446089916708338,0.0012990658436362,0.551219512195122,1.001626016260163,0.0,1.0,1.0,1.0,24.81934729198172,0.1124729438354585,8.460496943970178e-05,0.9987082271055928,0.0015278959669203,0.551219512195122
compas,c_charge_desc=Tresspass_Struct_Conveyance,0.0446089916708338,0.0012990658436362,0.551219512195122,1.001626016260163,0.0,1.0,1.0,1.0,24.81934729198172,0.1124729438354585,8.460496943970178e-05,0.9987082271055928,0.0015278959669203,0.551219512195122
compas,c_charge_desc=Unauth_Poss_ID_Card_or_DL,-0.0364504150230707,0.0009706349138429,0.5495934959349593,0.998671367244646,1.8171091445427727,1.0,1.0,0.0,24.81934729198171,0.1124729438354585,8.460496943970178e-05,0.9987082271055928,0.0015278959669203,0.4504065040650407
compas,c_charge_desc=Unlaw_Use_False_Name_Identity,-0.0364504150230707,0.0009706349138429,0.5495934959349593,0.998671367244646,1.8171091445427727,1.0,1.0,1.0,24.81934729198171,0.1124729438354585,8.460496943970178e-05,0.9987082271055928,0.0015278959669203,0.4504065040650407
compas,c_charge_desc=Uttering_a_Forged_Instrument,0.0081785487135052,3.327546761791936e-05,0.5506535947712419,1.0005976825341738,0.9085545722713864,1.0,0.0,1.0,12.318488300224915,0.1121958278517182,8.543304442472388e-05,0.9987137089333002,0.0064383099677217,0.0506535947712418
compas,c_charge_desc=Viol_Injunct_Domestic_Violence,0.0894363875444603,0.0052157849199771,0.553921568627451,1.0065359477124185,0.0,0.0,1.0,1.0,12.318488300224915,0.1121958278517182,8.543304442472388e-05,0.9987137089333002,0.0064383099677217,0.553921568627451
compas,c_charge_desc=Viol_Pretrial_Release_Dom_Viol,0.0631379936103314,0.0026013738615533,0.5521172638436482,1.003257328990228,0.0,1.0,1.0,1.0,17.507002008593346,0.1123805718408784,8.488010563101136e-05,0.998710206488986,0.0031593690225611,0.5521172638436482
compas,c_charge_desc=arrest_case_no_charge,0.0287062599854384,0.0004105838661701,0.5557620817843866,1.0098803610005374,0.9318508433552682,0.0,0.0,0.0,2.251017831717686,0.1053603002527912,0.0001082802410834,0.9987825563905288,0.1448973813286081,0.0429415689638738
compas,sex,-0.1393488042758265,0.0099701988784981,0.510934393638171,0.9395092133764578,1.269264297979131,1.0,0.0,1.0,1.639837960268924,0.1021272804424879,0.0001204007061623,0.9988020859695212,0.2245758862061048,0.1793310930874927
compas,race,-0.0627352451911681,0.0019757705281385,0.5225653206650831,0.9608962314319142,1.0844240336777653,0.0,0.0,0.0,0.79069615766385,0.0945527768869202,0.0001486527631272,0.9988319245301988,0.4631301394246762,0.0671782690785066
compas,c_charge_degree=F,0.1030880835080492,0.0053479560821521,0.6139534883720931,1.1289413398125652,0.9308668626940112,1.0,0.0,1.0,-0.6350107402321666,0.0755241460034207,0.0001545694264567,0.998836489656842,0.536114014717506,0.1077190744070057
compas,c_charge_degree=M,-0.1030880835080492,0.0053479560821521,0.5062344139650873,0.9308668626940112,1.1289413398125652,1.0,0.0,1.0,0.6350107402321666,0.0927053369953183,0.0001545694264567,0.998836489656842,0.536114014717506,0.1077190744070057
compas,c_charge_desc=Agg_Battery_Grt_Bod_Harm,0.0261229702280114,0.000340191027698,0.5450081833060556,1.002164301243374,0.7355223880597016,1.0,1.0,1.0,10.990730522696632,0.1121034558571381,8.571084667540815e-05,0.998715320744411,0.0080858302134897,0.1450081833060555
compas,c_charge_desc=Agg_Fleeing_and_Eluding,-0.0369311812237863,0.0009899323513969,0.5430894308943089,0.9986360878534162,1.8388059701492536,1.0,1.0,1.0,24.81934729198171,0.1124729438354585,8.460496943970178e-05,0.9987082271055928,0.0015278959669203,0.456910569105691
compas,c_charge_desc=Aggrav_Battery_w_Deadly_Weapon,-0.0334643537171929,0.0005927603638204,0.5424836601307189,0.9975221929567848,1.3791044776119403,1.0,0.0,1.0,12.318488300224915,0.1121958278517182,8.543304442472388e-05,0.9987137089333002,0.0064383099677217,0.207516339869281
compas,c_charge_desc=Aggrav_Child_AbuseAgg_Battery,-0.0369311812237863,0.0009899323513969,0.5430894308943089,0.9986360878534162,1.8388059701492536,1.0,1.0,0.0,24.81934729198172,0.1124729438354585,8.460496943970178e-05,0.9987082271055928,0.0015278959669203,0.456910569105691
compas,c_charge_desc=Aggrav_Stalking_After_Injunctn,0.0050224892162345,1.2564270472335132e-05,0.5439739413680782,1.0002625309932425,0.9194029850746268,1.0,1.0,1.0,17.50700200859335,0.1123805718408784,8.488010563101136e-05,0.998710206488986,0.0031593690225611,0.0439739413680781
compas,c_charge_desc=Aggravated_Assault_W_Dead_Weap,-0.0334643537171929,0.0005927603638204,0.5424836601307189,0.9975221929567848,1.3791044776119403,0.0,1.0,1.0,12.318488300224915,0.1121958278517182,8.543304442472388e-05,0.9987137089333002,0.0064383099677217,0.207516339869281
compas,c_charge_desc=Aggravated_Assault_W_dead_Weap,0.0295653601170857,0.0004393990926374,0.5448613376835236,1.001894280635972,0.6129353233830848,0.0,1.0,0.0,14.259310080841598,0.1122881998462983,8.51561306686513e-05,0.9987120137073364,0.0047961649919235,0.2115280043501903
compas,c_charge_desc=Aggravated_Assault_W_o_Firearm,-0.0369311812237863,0.0009899323513969,0.5430894308943089,0.9986360878534162,1.8388059701492536,1.0,1.0,0.0,24.81934729198171,0.1124729438354585,8.460496943970178e-05,0.9987082271055928,0.0015278959669203,0.456910569105691
compas,c_charge_desc=Aggravated_Assault_w_Firearm,0.0440282765479303,0.0012757494159853,0.5447154471544715,1.001626016260163,0.0,1.0,1.0,1.0,24.81934729198172,0.1124729438354585,8.460496943970178e-05,0.9987082271055928,0.0015278959669203,0.5447154471544715
compas,c_charge_desc=Aggravated_Battery,-0.0465260124376997,0.0011765523670942,0.5417348608837971,0.9961452964311014,1.4710447761194032,1.0,1.0,1.0,10.990730522696628,0.1121034558571381,8.571084667540815e-05,0.998715320744411,0.0080858302134897,0.2582651391162029
compas,c_charge_desc=Aggravated_Battery___Pregnant,-0.0369311812237863,0.0009899323513969,0.5430894308943089,0.9986360878534162,1.8388059701492536,1.0,1.0,0.0,24.81934729198171,0.1124729438354585,8.460496943970178e-05,0.9987082271055928,0.0015278959669203,0.456910569105691
compas,c_charge_desc=Alcoholic_Beverage_ViolationFL,-0.0369311812237863,0.0009899323513969,0.5430894308943089,0.9986360878534162,1.8388059701492536,1.0,1.0,1.0,24.81934729198172,0.1124729438354585,8.460496943970178e-05,0.9987082271055928,0.0015278959669203,0.456910569105691
compas,c_charge_desc=Assault,0.0050224892162345,1.2564270472335132e-05,0.5439739413680782,1.0002625309932425,0.9194029850746268,0.0,1.0,0.0,17.507002008593346,0.1123805718408784,8.488010563101136e-05,0.998710206488986,0.0031593690225611,0.0439739413680781
compas,c_charge_desc=Att_Burgl_Conv_Occp,0.0440282765479303,0.0012757494159853,0.5447154471544715,1.001626016260163,0.0,1.0,1.0,1.0,24.81934729198171,0.1124729438354585,8.460496943970178e-05,0.9987082271055928,0.0015278959669203,0.5447154471544715
compas,c_charge_desc=Att_Burgl_Unoccupied_Dwel,-0.0369311812237863,0.0009899323513969,0.5430894308943089,0.9986360878534162,1.8388059701492536,1.0,1.0,0.0,24.81934729198171,0.1124729438354585,8.460496943970178e-05,0.9987082271055928,0.0015278959669203,0.456910569105691
compas,c_charge_desc=Attempted_Burg_Convey_Unocc,0.0440282765479303,0.0012757494159853,0.5447154471544715,1.001626016260163,0.0,1.0,1.0,1.0,24.81934729198172,0.1124729438354585,8.460496943970178e-05,0.9987082271055928,0.0015278959669203,0.5447154471544715
compas,c_charge_desc=Attempted_Robbery__No_Weapon,0.0440282765479303,0.0012757494159853,0.5447154471544715,1.001626016260163,0.0,1.0,1.0,0.0,24.81934729198172,0.1124729438354585,8.460496943970178e-05,0.9987082271055928,0.0015278959669203,0.5447154471544715
compas,c_charge_desc=Battery,-0.0635015926676603,0.002035102288883,0.5294117647058824,0.9734855136084284,1.1275696986764292,0.0,0.0,0.0,1.741818453236086,0.1027738844045486,0.0001179344279145,0.9987985689323148,0.207765284000578,0.0837957824639289
compas,c_charge_desc=Battery_on_Law_Enforc_Officer,0.0050224892162345,1.2564270472335132e-05,0.5439739413680782,1.0002625309932425,0.9194029850746268,0.0,1.0,0.0,17.50700200859335,0.1123805718408784,8.488010563101136e-05,0.998710206488986,0.0031593690225611,0.0439739413680781
compas,c_charge_desc=Battery_on_a_Person_Over_65,-0.0369311812237863,0.0009899323513969,0.5430894308943089,0.9986360878534162,1.8388059701492536,1.0,1.0,0.0,24.81934729198172,0.1124729438354585,8.460496943970178e-05,0.9987082271055928,0.0015278959669203,0.456910569105691
compas,c_charge_desc=Burglary_Conveyance_Assault_Bat,-0.0522710914726629,0.0019820854811579,0.5423452768729642,0.9972677329962566,1.8388059701492536,1.0,1.0,0.0,17.50700200859335,0.1123805718408784,8.488010563101136e-05,0.998710206488986,0.0031593690225611,0.4576547231270358
compas,c_charge_desc=Burglary_Conveyance_Unoccup,0.0980049372248163,0.0050642872340463,0.5504132231404959,1.0121031207598374,0.3343283582089553,1.0,0.0,1.0,7.299144441350533,0.1115492238896576,8.739629979737287e-05,0.9987238921039242,0.0180853249944158,0.3685950413223141
compas,c_charge_desc=Burglary_Dwelling_Assault_Batt,0.0050224892162345,1.2564270472335132e-05,0.5439739413680782,1.0002625309932425,0.9194029850746268,1.0,1.0,1.0,17.507002008593346,0.1123805718408784,8.488010563101136e-05,0.998710206488986,0.0031593690225611,0.0439739413680781
compas,c_charge_desc=Burglary_Dwelling_Occupied,0.0295653601170857,0.0004393990926374,0.5448613376835236,1.001894280635972,0.6129353233830848,0.0,0.0,0.0,14.259310080841596,0.1122881998462983,8.51561306686513e-05,0.9987120137073364,0.0047961649919235,0.2115280043501903
compas,c_charge_desc=Burglary_Structure_Occupied,-0.0369311812237863,0.0009899323513969,0.5430894308943089,0.9986360878534162,1.8388059701492536,1.0,1.0,0.0,24.81934729198172,0.1124729438354585,8.460496943970178e-05,0.9987082271055928,0.0015278959669203,0.456910569105691
compas,c_charge_desc=Burglary_Structure_Unoccup,0.0295653601170857,0.0004393990926374,0.5448613376835236,1.001894280635972,0.6129353233830848,1.0,1.0,0.0,14.259310080841596,0.1122881998462983,8.51561306686513e-05,0.9987120137073364,0.0047961649919235,0.2115280043501903
compas,c_charge_desc=Burglary_Unoccupied_Dwelling,-0.0172527936930037,0.0001526446583818,0.5432300163132137,0.998894597161014,1.2258706467661695,0.0,1.0,0.0,14.259310080841592,0.1122881998462983,8.51561306686513e-05,0.9987120137073364,0.0047961649919235,0.1234366503534529
compas,c_charge_desc=Carjacking_w_o_Deadly_Weapon,-0.0369311812237863,0.0009899323513969,0.5430894308943089,0.9986360878534162,1.8388059701492536,1.0,1.0,1.0,24.81934729198171,0.1124729438354585,8.460496943970178e-05,0.9987082271055928,0.0015278959669203,0.456910569105691
compas,c_charge_desc=Carrying_Concealed_Firearm,-0.0522710914726629,0.0019820854811579,0.5423452768729642,0.9972677329962566,1.8388059701492536,1.0,1.0,1.0,17.50700200859335,0.1123805718408784,8.488010563101136e-05,0.998710206488986,0.0031593690225611,0.4576547231270358
compas,c_charge_desc=Child_Abuse,0.0440282765479303,0.0012757494159853,0.5447154471544715,1.001626016260163,0.0,1.0,1.0,0.0,24.81934729198172,0.1124729438354585,8.460496943970178e-05,0.9987082271055928,0.0015278959669203,0.5447154471544715
compas,c_charge_desc=Crim_Use_of_Personal_ID_Info,0.0261229702280114,0.000340191027698,0.5450081833060556,1.002164301243374,0.7355223880597016,0.0,1.0,0.0,10.990730522696628,0.1121034558571381,8.571084667540815e-05,0.998715320744411,0.0080858302134897,0.1450081833060555
compas,c_charge_desc=Crimin_Mischief_Damage_$1000+,-0.0334643537171929,0.0005927603638204,0.5424836601307189,0.9975221929567848,1.3791044776119403,1.0,1.0,1.0,12.31848830022492,0.1121958278517182,8.543304442472388e-05,0.9987137089333002,0.0064383099677217,0.207516339869281
compas,c_charge_desc=Criminal_Mischief_Damage_<$200,0.0050224892162345,1.2564270472335132e-05,0.5439739413680782,1.0002625309932425,0.9194029850746268,0.0,1.0,0.0,17.507002008593346,0.1123805718408784,8.488010563101136e-05,0.998710206488986,0.0031593690225611,0.0439739413680781
compas,c_charge_desc=Criminal_Mischief>$200<$1000,-0.0369311812237863,0.0009899323513969,0.5430894308943089,0.9986360878534162,1.8388059701492536,1.0,1.0,0.0,24.81934729198172,0.1124729438354585,8.460496943970178e-05,0.9987082271055928,0.0015278959669203,0.456910569105691
compas,c_charge_desc=Cruelty_to_Animals,-0.0369311812237863,0.0009899323513969,0.5430894308943089,0.9986360878534162,1.8388059701492536,1.0,1.0,1.0,24.81934729198172,0.1124729438354585,8.460496943970178e-05,0.9987082271055928,0.0015278959669203,0.456910569105691
compas,c_charge_desc=DUI__Enhanced,-0.0369311812237863,0.0009899323513969,0.5430894308943089,0.9986360878534162,1.8388059701492536,1.0,1.0,0.0,24.81934729198171,0.1124729438354585,8.460496943970178e-05,0.9987082271055928,0.0015278959669203,0.456910569105691
compas,c_charge_desc=DUI_Level_0.15_Or_Minor_In_Veh,-0.0674407077384103,0.0025725469453233,0.5402298850574713,0.9933779378967236,1.5761194029850747,1.0,1.0,1.0,9.242689589838925,0.111918711867978,8.626911559124493e-05,0.9987183557377304,0.0113971024315851,0.3169129720853858
compas,c_charge_desc=DUI_Property_Damage_Injury,-0.0762689570856311,0.0033405879941171,0.5394736842105263,0.991987431264729,1.608955223880597,1.0,1.0,1.0,8.624104495479724,0.1118263398733979,8.6549581542302e-05,0.998719797945426,0.0130609077977498,0.3355263157894737
compas,c_charge_desc=DUI_Enhanced,-0.0369311812237863,0.0009899323513969,0.5430894308943089,0.9986360878534162,1.8388059701492536,1.0,1.0,0.0,24.81934729198171,0.1124729438354585,8.460496943970178e-05,0.9987082271055928,0.0015278959669203,0.456910569105691
compas,c_charge_desc=Del_Cannabis_At_Near_Park,0.0440282765479303,0.0012757494159853,0.5447154471544715,1.001626016260163,0.0,1.0,1.0,1.0,24.81934729198172,0.1124729438354585,8.460496943970178e-05,0.9987082271055928,0.0015278959669203,0.5447154471544715
compas,c_charge_desc=Del_Cannabis_For_Consideration,0.0440282765479303,0.0012757494159853,0.5447154471544715,1.001626016260163,0.0,1.0,1.0,0.0,24.81934729198172,0.1124729438354585,8.460496943970178e-05,0.9987082271055928,0.0015278959669203,0.5447154471544715
compas,"c_charge_desc=Deliver_3,4_Methylenediox",0.047693291518204,0.0011672127867932,0.545751633986928,1.003531362793874,0.4597014925373134,1.0,1.0,1.0,12.318488300224915,0.1121958278517182,8.543304442472388e-05,0.9987137089333002,0.0064383099677217,0.295751633986928
compas,c_charge_desc=Deliver_Cannabis,0.0440282765479303,0.0012757494159853,0.5447154471544715,1.001626016260163,0.0,1.0,1.0,1.0,24.81934729198171,0.1124729438354585,8.460496943970178e-05,0.9987082271055928,0.0015278959669203,0.5447154471544715
compas,c_charge_desc=Deliver_Cocaine,0.0295653601170857,0.0004393990926374,0.5448613376835236,1.001894280635972,0.6129353233830848,1.0,1.0,1.0,14.259310080841596,0.1122881998462983,8.51561306686513e-05,0.9987120137073364,0.0047961649919235,0.2115280043501903
compas,c_charge_desc=Delivery_Of_Drug_Paraphernalia,-0.0369311812237863,0.0009899323513969,0.5430894308943089,0.9986360878534162,1.8388059701492536,1.0,1.0,0.0,24.81934729198172,0.1124729438354585,8.460496943970178e-05,0.9987082271055928,0.0015278959669203,0.456910569105691
compas,c_charge_desc=Disorderly_Conduct,0.0071144689005055,2.5210981061292437e-05,0.5441176470588235,1.0005267778753293,0.9194029850746268,1.0,1.0,1.0,12.31848830022492,0.1121958278517182,8.543304442472388e-05,0.9987137089333002,0.0064383099677217,0.0441176470588234
compas,c_charge_desc=Disorderly_Intoxication,-0.0640709475030933,0.0029764696860821,0.5415986949429038,0.995894913686056,1.838805970149254,1.0,1.0,0.0,14.259310080841596,0.1122881998462983,8.51561306686513e-05,0.9987120137073364,0.0047961649919235,0.4584013050570962
compas,c_charge_desc=Drivg_While_Lic_Suspd_Revk_Can,0.0440282765479303,0.0012757494159853,0.5447154471544715,1.001626016260163,0.0,1.0,1.0,0.0,24.81934729198171,0.1124729438354585,8.460496943970178e-05,0.9987082271055928,0.0015278959669203,0.5447154471544715
compas,c_charge_desc=Driving_License_Suspended,-0.0334643537171929,0.0005927603638204,0.5424836601307189,0.9975221929567848,1.3791044776119403,0.0,1.0,0.0,12.318488300224915,0.1121958278517182,8.543304442472388e-05,0.9987137089333002,0.0064383099677217,0.207516339869281
compas,c_charge_desc=Driving_Under_The_Influence,-0.0576458001167727,0.0018458977703665,0.5409836065573771,0.99476388549058,1.5323383084577116,1.0,1.0,1.0,10.008199152127986,0.1120110838625581,8.598953717201415e-05,0.9987168659721049,0.0097387521649815,0.2923497267759563
compas,c_charge_desc=Driving_While_License_Revoked,0.0169358234866848,0.0001428793263217,0.5454545454545454,1.0029850746268658,0.9194029850746268,1.0,1.0,1.0,5.015924706450367,0.1105331319492765,9.05689244758081e-05,0.9987369242238768,0.0369423969423969,0.0454545454545454
compas,c_charge_desc=Expired_DL_More_Than_6_Months,0.0440282765479303,0.0012757494159853,0.5447154471544715,1.001626016260163,0.0,1.0,1.0,0.0,24.81934729198171,0.1124729438354585,8.460496943970178e-05,0.9987082271055928,0.0015278959669203,0.5447154471544715
compas,c_charge_desc=Extradition_Defendants,0.0440282765479303,0.0012757494159853,0.5447154471544715,1.001626016260163,0.0,1.0,1.0,0.0,24.81934729198172,0.1124729438354585,8.460496943970178e-05,0.9987082271055928,0.0015278959669203,0.5447154471544715
compas,c_charge_desc=Fabricating_Physical_Evidence,0.0440282765479303,0.0012757494159853,0.5447154471544715,1.001626016260163,0.0,1.0,1.0,1.0,24.81934729198172,0.1124729438354585,8.460496943970178e-05,0.9987082271055928,0.0015278959669203,0.5447154471544715
compas,c_charge_desc=Failure_To_Pay_Taxi_Cab_Charge,-0.0369311812237863,0.0009899323513969,0.5430894308943089,0.9986360878534162,1.8388059701492536,1.0,1.0,0.0,24.81934729198171,0.1124729438354585,8.460496943970178e-05,0.9987082271055928,0.0015278959669203,0.456910569105691
compas,c_charge_desc=Failure_To_Return_Hired_Vehicle,-0.0522710914726629,0.0019820854811579,0.5423452768729642,0.9972677329962566,1.8388059701492536,0.0,1.0,1.0,17.507002008593346,0.1123805718408784,8.488010563101136e-05,0.998710206488986,0.0031593690225611,0.4576547231270358
compas,c_charge_desc=False_Imprisonment,0.0050224892162345,1.2564270472335132e-05,0.5439739413680782,1.0002625309932425,0.9194029850746268,1.0,1.0,1.0,17.50700200859335,0.1123805718408784,8.488010563101136e-05,0.998710206488986,0.0031593690225611,0.0439739413680781
compas,c_charge_desc=False_Motor_Veh_Insurance_Card,0.0440282765479303,0.0012757494159853,0.5447154471544715,1.001626016260163,0.0,1.0,1.0,0.0,24.81934729198172,0.1124729438354585,8.460496943970178e-05,0.9987082271055928,0.0015278959669203,0.5447154471544715
compas,c_charge_desc=False_Ownership_Info_Pawn_Item,0.0050224892162345,1.2564270472335132e-05,0.5439739413680782,1.0002625309932425,0.9194029850746268,1.0,1.0,1.0,17.507002008593346,0.1123805718408784,8.488010563101136e-05,0.998710206488986,0.0031593690225611,0.0439739413680781
compas,c_charge_desc=Felony_Battery,0.062316069905132,0.0025546569800017,0.5456026058631922,1.003257328990228,0.0,1.0,1.0,1.0,17.50700200859335,0.1123805718408784,8.488010563101136e-05,0.998710206488986,0.0031593690225611,0.5456026058631922
compas,c_charge_desc=Felony_Battery_(Dom_Strang),-0.0334643537171929,0.0005927603638204,0.5424836601307189,0.9975221929567848,1.3791044776119403,0.0,1.0,1.0,12.318488300224915,0.1121958278517182,8.543304442472388e-05,0.9987137089333002,0.0064383099677217,0.207516339869281
compas,c_charge_desc=Felony_Battery_w_Prior_Convict,0.062316069905132,0.0025546569800017,0.5456026058631922,1.003257328990228,0.0,0.0,1.0,1.0,17.50700200859335,0.1123805718408784,8.488010563101136e-05,0.998710206488986,0.0031593690225611,0.5456026058631922
compas,c_charge_desc=Felony_Committing_Prostitution,0.0440282765479303,0.0012757494159853,0.5447154471544715,1.001626016260163,0.0,1.0,1.0,1.0,24.81934729198172,0.1124729438354585,8.460496943970178e-05,0.9987082271055928,0.0015278959669203,0.5447154471544715
compas,c_charge_desc=Felony_DUI_(level_3),-0.0369311812237863,0.0009899323513969,0.5430894308943089,0.9986360878534162,1.8388059701492536,1.0,1.0,0.0,24.81934729198171,0.1124729438354585,8.460496943970178e-05,0.9987082271055928,0.0015278959669203,0.456910569105691
compas,c_charge_desc=Felony_Driving_While_Lic_Suspd,0.0241716212886318,0.0002906629721542,0.5454545454545454,1.0029850746268658,0.835820895522388,0.0,1.0,0.0,7.299144441350533,0.1115492238896576,8.739629979737287e-05,0.9987238921039242,0.0180853249944158,0.0909090909090908
compas,c_charge_desc=Felony_Petit_Theft,0.0863101285564111,0.0040158174377392,0.548440065681445,1.0084748670440902,0.2626865671641791,1.0,1.0,0.0,9.242689589838925,0.111918711867978,8.626911559124493e-05,0.9987183557377304,0.0113971024315851,0.4055829228243021
compas,c_charge_desc=Fleeing_Or_Attmp_Eluding_A_Leo,-0.0522710914726629,0.0019820854811579,0.5423452768729642,0.9972677329962566,1.8388059701492536,1.0,1.0,0.0,17.50700200859335,0.1123805718408784,8.488010563101136e-05,0.998710206488986,0.0031593690225611,0.4576547231270358
compas,c_charge_desc=Fleeing_or_Eluding_a_LEO,0.0440282765479303,0.0012757494159853,0.5447154471544715,1.001626016260163,0.0,1.0,1.0,0.0,24.81934729198171,0.1124729438354585,8.460496943970178e-05,0.9987082271055928,0.0015278959669203,0.5447154471544715
compas,c_charge_desc=Fraudulent_Use_of_Credit_Card,0.0440282765479303,0.0012757494159853,0.5447154471544715,1.001626016260163,0.0,1.0,1.0,0.0,24.81934729198172,0.1124729438354585,8.460496943970178e-05,0.9987082271055928,0.0015278959669203,0.5447154471544715
compas,c_charge_desc=Grand_Theft_(Motor_Vehicle),-0.0843575205302331,0.0041401607590205,0.5387149917627677,0.9905923430622836,1.6344941956882255,0.0,1.0,1.0,8.110453273659358,0.1117339678788178,8.683093457399073e-05,0.9987211985048858,0.0147301952244291,0.3501738971261211
compas,c_charge_desc=Grand_Theft_in_the_3rd_Degree,-0.0191332941792555,0.0001838533746001,0.5411558669001751,0.9950806388373372,1.0624212271973468,0.0,0.0,0.0,3.2894324771380545,0.1084085760739344,9.754081742336256e-05,0.9987586221759028,0.078718572098607,0.0366219108776025
compas,c_charge_desc=Grand_Theft_on_65_Yr_or_Older,-0.0369311812237863,0.0009899323513969,0.5430894308943089,0.9986360878534162,1.8388059701492536,1.0,1.0,1.0,24.81934729198172,0.1124729438354585,8.460496943970178e-05,0.9987082271055928,0.0015278959669203,0.456910569105691
compas,c_charge_desc=Interference_with_Custody,0.0440282765479303,0.0012757494159853,0.5447154471544715,1.001626016260163,0.0,1.0,1.0,0.0,24.81934729198171,0.1124729438354585,8.460496943970178e-05,0.9987082271055928,0.0015278959669203,0.5447154471544715
compas,c_charge_desc=Leave_Acc_Attend_Veh_More_$50,0.0050224892162345,1.2564270472335132e-05,0.5439739413680782,1.0002625309932425,0.9194029850746268,1.0,1.0,1.0,17.50700200859335,0.1123805718408784,8.488010563101136e-05,0.998710206488986,0.0031593690225611,0.0439739413680781
compas,c_charge_desc=Leaving_Acc_Unattended_Veh,0.0440282765479303,0.0012757494159853,0.5447154471544715,1.001626016260163,0.0,1.0,1.0,0.0,24.81934729198172,0.1124729438354585,8.460496943970178e-05,0.9987082271055928,0.0015278959669203,0.5447154471544715
compas,c_charge_desc=Leaving_the_Scene_of_Accident,-0.0369311812237863,0.0009899323513969,0.5430894308943089,0.9986360878534162,1.8388059701492536,1.0,1.0,0.0,24.81934729198171,0.1124729438354585,8.460496943970178e-05,0.9987082271055928,0.0015278959669203,0.456910569105691
compas,c_charge_desc=Lewd_or_Lascivious_Molestation,0.0440282765479303,0.0012757494159853,0.5447154471544715,1.001626016260163,0.0,1.0,1.0,0.0,24.81934729198172,0.1124729438354585,8.460496943970178e-05,0.9987082271055928,0.0015278959669203,0.5447154471544715
compas,c_charge_desc=Lewd_Lasc_Battery_Pers_12+_<16,-0.0369311812237863,0.0009899323513969,0.5430894308943089,0.9986360878534162,1.8388059701492536,1.0,1.0,0.0,24.81934729198172,0.1124729438354585,8.460496943970178e-05,0.9987082271055928,0.0015278959669203,0.456910569105691
